1	9
1	10
1	13
1	26
1	30
1	36
1	47
1	61
1	74
1	78
1	84
1	88
1	94
1	95
1	97
1	111
1	112
1	117
1	123
1	125
2	8
2	14
2	15
2	19
2	20
2	21
2	28
2	29
2	50
2	53
2	65
2	71
2	77
2	90
2	92
2	94
2	102
2	116
2	117
2	127
3	8
3	10
3	18
3	23
3	25
3	27
3	32
3	36
3	44
3	54
3	59
3	62
3	67
3	71
3	81
3	88
3	104
3	113
3	114
3	115
4	8
4	18
4	21
4	22
4	23
4	44
4	51
4	63
4	64
4	66
4	67
4	81
4	87
4	88
4	89
4	91
4	98
4	111
4	113
4	114
5	13
5	16
5	30
5	51
5	62
5	63
5	67
5	82
5	86
5	87
5	91
5	100
5	101
5	107
5	110
5	111
5	113
5	114
5	115
5	116
6	12
6	13
6	16
6	26
6	27
6	31
6	41
6	47
6	49
6	53
6	62
6	66
6	69
6	79
6	80
6	91
6	93
6	94
6	100
6	125
7	8
7	10
7	25
7	27
7	30
7	41
7	48
7	68
7	72
7	74
7	76
7	81
7	96
7	98
7	108
7	112
7	113
7	118
7	124
7	125
8	2
8	3
8	4
8	7
8	20
8	22
8	29
8	30
8	39
8	45
8	55
8	62
8	77
8	83
8	85
8	86
8	90
8	92
8	101
8	128
9	1
9	11
9	15
9	16
9	21
9	24
9	33
9	36
9	46
9	47
9	58
9	61
9	71
9	73
9	78
9	96
9	99
9	119
9	123
9	125
10	1
10	3
10	7
10	17
10	27
10	32
10	44
10	45
10	46
10	54
10	63
10	64
10	87
10	89
10	92
10	110
10	111
10	114
10	122
10	126
11	9
11	25
11	31
11	34
11	39
11	43
11	46
11	56
11	73
11	74
11	75
11	78
11	79
11	80
11	98
11	105
11	108
11	112
11	114
11	118
12	6
12	13
12	15
12	24
12	26
12	28
12	29
12	31
12	47
12	53
12	61
12	71
12	80
12	84
12	93
12	94
12	97
12	102
12	120
12	128
13	1
13	5
13	6
13	12
13	22
13	24
13	30
13	33
13	53
13	62
13	66
13	68
13	69
13	73
13	80
13	93
13	107
13	108
13	117
13	123
14	2
14	31
14	38
14	40
14	41
14	43
14	48
14	49
14	53
14	57
14	71
14	72
14	79
14	81
14	91
14	93
14	96
14	109
14	112
14	122
15	2
15	9
15	12
15	16
15	18
15	24
15	34
15	52
15	53
15	61
15	73
15	77
15	78
15	80
15	82
15	84
15	97
15	99
15	115
15	128
16	5
16	6
16	9
16	15
16	22
16	31
16	37
16	49
16	53
16	56
16	59
16	63
16	68
16	69
16	75
16	78
16	84
16	97
16	99
16	117
17	10
17	21
17	32
17	37
17	53
17	57
17	59
17	60
17	63
17	64
17	65
17	87
17	91
17	92
17	104
17	107
17	109
17	111
17	113
17	127
18	3
18	4
18	15
18	21
18	23
18	27
18	43
18	51
18	52
18	54
18	62
18	64
18	67
18	79
18	86
18	87
18	94
18	107
18	110
18	119
19	2
19	34
19	35
19	42
19	53
19	55
19	57
19	58
19	60
19	66
19	70
19	78
19	80
19	82
19	83
19	85
19	90
19	101
19	116
19	120
20	2
20	8
20	28
20	37
20	40
20	45
20	62
20	65
20	77
20	83
20	88
20	95
20	99
20	100
20	101
20	105
20	106
20	119
20	127
20	128
21	2
21	4
21	9
21	17
21	18
21	32
21	33
21	35
21	36
21	44
21	56
21	62
21	63
21	64
21	67
21	86
21	89
21	91
21	100
21	110
22	4
22	8
22	13
22	16
22	25
22	28
22	29
22	35
22	41
22	50
22	55
22	70
22	83
22	88
22	92
22	102
22	107
22	116
22	127
22	128
23	3
23	4
23	18
23	28
23	51
23	52
23	59
23	60
23	67
23	74
23	79
23	86
23	89
23	91
23	110
23	111
23	113
23	115
23	116
23	128
24	9
24	12
24	13
24	15
24	29
24	36
24	44
24	60
24	66
24	72
24	78
24	80
24	84
24	89
24	94
24	97
24	99
24	107
24	123
24	128
25	3
25	7
25	11
25	22
25	37
25	38
25	39
25	40
25	48
25	56
25	67
25	82
25	95
25	98
25	108
25	109
25	116
25	121
25	124
25	126
26	1
26	6
26	12
26	33
26	36
26	40
26	44
26	49
26	50
26	52
26	56
26	66
26	69
26	75
26	80
26	89
26	94
26	99
26	123
26	126
27	3
27	6
27	7
27	10
27	18
27	32
27	41
27	45
27	54
27	60
27	62
27	63
27	84
27	89
27	100
27	103
27	104
27	107
27	111
27	123
28	2
28	12
28	20
28	22
28	23
28	41
28	50
28	58
28	65
28	66
28	68
28	76
28	82
28	85
28	90
28	102
28	106
28	119
28	127
28	128
29	2
29	8
29	12
29	22
29	24
29	38
29	45
29	50
29	58
29	65
29	69
29	71
29	77
29	83
29	84
29	88
29	92
29	95
29	102
29	114
30	1
30	5
30	7
30	8
30	13
30	31
30	33
30	36
30	52
30	61
30	69
30	80
30	85
30	87
30	95
30	97
30	99
30	117
30	123
30	124
31	6
31	11
31	12
31	14
31	16
31	30
31	35
31	50
31	52
31	56
31	66
31	68
31	69
31	78
31	80
31	84
31	94
31	97
31	110
31	112
32	3
32	10
32	17
32	21
32	27
32	51
32	54
32	55
32	60
32	62
32	67
32	85
32	88
32	91
32	103
32	104
32	106
32	113
32	117
32	127
33	9
33	13
33	21
33	26
33	30
33	36
33	47
33	49
33	54
33	66
33	75
33	78
33	89
33	94
33	115
33	116
33	121
33	123
33	125
33	126
34	11
34	15
34	19
34	37
34	38
34	40
34	46
34	57
34	71
34	73
34	76
34	79
34	89
34	94
34	97
34	105
34	109
34	112
34	118
34	124
35	19
35	21
35	22
35	31
35	37
35	50
35	52
35	55
35	65
35	71
35	82
35	87
35	88
35	95
35	101
35	116
35	119
35	125
35	126
35	128
36	1
36	3
36	9
36	21
36	24
36	26
36	30
36	33
36	47
36	53
36	57
36	61
36	68
36	69
36	73
36	75
36	92
36	105
36	108
36	125
37	16
37	17
37	20
37	25
37	34
37	35
37	40
37	46
37	56
37	57
37	72
37	83
37	93
37	105
37	108
37	109
37	111
37	118
37	121
37	122
38	14
38	25
38	29
38	34
38	40
38	43
38	46
38	57
38	64
38	79
38	81
38	83
38	96
38	98
38	99
38	101
38	109
38	112
38	118
38	120
39	8
39	11
39	25
39	41
39	42
39	43
39	46
39	48
39	57
39	59
39	64
39	81
39	96
39	98
39	104
39	109
39	110
39	121
39	122
39	124
40	14
40	20
40	25
40	26
40	34
40	37
40	38
40	41
40	48
40	58
40	60
40	74
40	80
40	82
40	88
40	96
40	105
40	118
40	122
40	126
41	6
41	7
41	14
41	22
41	27
41	28
41	39
41	40
41	43
41	46
41	81
41	92
41	93
41	108
41	109
41	118
41	120
41	121
41	124
41	126
42	19
42	39
42	45
42	47
42	55
42	66
42	70
42	71
42	82
42	92
42	95
