1	9
1	11
1	12
1	15
1	16
1	20
1	32
1	33
1	36
1	45
1	49
1	50
1	59
1	69
1	78
1	84
1	97
1	117
1	120
1	125
2	6
2	13
2	19
2	21
2	25
2	42
2	45
2	58
2	60
2	65
2	70
2	71
2	73
2	74
2	85
2	92
2	95
2	102
2	114
2	119
3	4
3	12
3	17
3	22
3	32
3	42
3	51
3	54
3	62
3	66
3	68
3	89
3	91
3	100
3	104
3	105
3	111
3	113
3	114
3	126
4	3
4	10
4	17
4	21
4	27
4	32
4	44
4	54
4	55
4	60
4	67
4	78
4	79
4	89
4	92
4	97
4	98
4	107
4	113
4	126
5	26
5	39
5	41
5	44
5	51
5	54
5	57
5	59
5	63
5	67
5	78
5	93
5	103
5	104
5	107
5	109
5	113
5	114
5	115
5	126
6	2
6	12
6	24
6	26
6	27
6	29
6	30
6	38
6	43
6	49
6	52
6	66
6	68
6	69
6	73
6	90
6	94
6	98
6	108
6	123
7	11
7	12
7	18
7	25
7	38
7	41
7	47
7	48
7	54
7	65
7	72
7	76
7	79
7	81
7	85
7	96
7	104
7	118
7	122
7	123
8	9
8	19
8	31
8	35
8	39
8	42
8	47
8	55
8	70
8	77
8	83
8	86
8	101
8	102
8	106
8	110
8	116
8	118
8	119
8	128
9	1
9	8
9	12
9	14
9	18
9	28
9	33
9	36
9	49
9	60
9	61
9	68
9	70
9	73
9	75
9	80
9	99
9	105
9	110
9	125
10	4
10	11
10	17
10	21
10	24
10	27
10	30
10	60
10	64
10	66
10	67
10	68
10	69
10	86
10	100
10	110
10	113
10	115
10	116
10	126
11	1
11	7
11	10
11	14
11	26
11	37
11	40
11	41
11	45
11	48
11	51
11	52
11	55
11	64
11	74
11	79
11	98
11	112
11	121
11	127
12	1
12	3
12	6
12	7
12	9
12	13
12	16
12	22
12	24
12	29
12	34
12	38
12	49
12	61
12	63
12	68
12	75
12	80
12	117
12	127
13	2
13	12
13	16
13	23
13	28
13	32
13	33
13	36
13	49
13	53
13	68
13	80
13	85
13	94
13	97
13	99
13	120
13	122
13	123
13	125
14	9
14	11
14	37
14	41
14	43
14	54
14	56
14	57
14	59
14	60
14	61
14	63
14	72
14	74
14	80
14	81
14	108
14	118
14	121
14	122
15	1
15	23
15	26
15	33
15	34
15	44
15	47
15	49
15	51
15	52
15	53
15	61
15	66
15	68
15	75
15	84
15	91
15	93
15	107
