1	6
1	9
1	15
1	23
1	30
1	31
1	47
1	61
1	63
1	69
1	75
1	95
1	109
1	111
1	123
1	125
2	8
2	20
2	27
2	55
2	58
2	65
2	71
2	74
2	88
2	99
2	101
2	102
2	108
2	120
2	126
2	127
3	10
3	27
3	32
3	47
3	51
3	59
3	62
3	63
3	71
3	75
3	89
3	97
3	103
3	110
3	111
3	124
4	10
4	31
4	32
4	41
4	44
4	47
4	51
4	59
4	60
4	62
4	67
4	76
4	91
4	113
4	115
4	121
5	10
5	18
5	32
5	40
5	44
5	54
5	59
5	60
5	63
5	66
5	80
5	86
5	102
5	108
5	113
5	114
6	1
6	8
6	13
6	16
6	24
6	34
6	36
6	45
6	47
6	49
6	61
6	67
6	69
6	99
6	103
6	117
7	12
7	37
7	45
7	57
7	72
7	76
7	79
7	81
7	90
7	95
7	96
7	105
7	109
7	114
7	121
7	122
8	2
8	6
8	9
8	37
8	42
8	50
8	55
8	58
8	70
8	85
8	88
8	90
8	92
8	111
8	113
8	128
9	1
9	8
9	26
9	27
9	30
9	31
9	52
9	55
9	59
9	73
9	78
9	89
9	97
9	99
9	117
9	123
10	3
10	4
10	5
10	21
10	32
10	36
10	54
10	56
10	67
10	76
10	86
10	87
10	97
10	104
10	111
10	123
11	13
11	25
11	30
11	35
11	38
11	41
11	46
11	56
11	60
11	72
11	79
11	81
11	96
11	101
11	108
11	122
12	7
12	22
12	30
12	47
12	53
12	66
12	68
12	71
12	73
12	75
12	80
12	94
12	97
12	106
12	107
12	123
13	6
13	11
13	15
13	26
13	28
13	31
13	33
13	36
13	42
13	53
13	80
13	94
13	97
13	106
13	125
13	126
14	16
14	21
14	34
14	37
14	39
14	56
14	57
14	58
14	76
14	94
14	96
14	112
14	117
14	118
14	121
14	124
15	1
15	13
15	24
15	25
15	26
15	30
15	31
15	33
15	46
15	47
15	49
15	60
15	62
15	78
15	125
15	128
16	6
16	14
16	21
16	30
16	34
16	53
16	55
16	59
16	66
16	68
16	69
16	75
16	78
16	84
16	117
16	125
17	23
17	24
17	27
17	42
17	44
17	51
17	54
17	57
17	59
17	60
17	64
17	70
17	85
17	100
17	107
17	113
18	5
18	21
18	44
18	55
18	59
18	60
18	62
18	63
18	65
18	75
18	79
18	86
18	99
18	104
18	107
18	114
19	22
19	28
19	35
19	41
19	42
19	43
19	48
19	58
19	74
19	82
19	83
19	90
19	108
19	116
19	119
19	127
20	2
20	22
20	50
20	55
20	67
20	73
20	74
20	82
20	83
20	88
20	91
20	102
20	105
20	106
20	120
20	128
21	10
21	14
21	16
21	18
21	23
21	59
21	61
21	62
21	63
21	64
21	84
21	89
21	103
21	110
21	115
21	126
22	12
22	19
22	20
22	30
22	42
22	45
22	50
22	54
22	71
22	82
22	90
22	95
22	96
22	101
22	112
22	116
23	1
23	17
23	21
23	27
23	29
23	44
23	51
23	58
23	59
23	62
23	63
23	81
23	91
23	100
23	103
23	124
24	6
24	15
24	17
24	30
24	31
24	33
24	66
24	68
24	69
24	73
24	85
24	93
24	109
24	117
24	125
24	126
25	11
25	15
25	34
25	40
25	43
25	45
25	48
